menu_section,restaurant_object_key,menu_item_name,description,menu_name,price,menu_item_extraction_date,restaurant_proprietary_url,restaurant_url,menu_proprietary_url,menu_source,app_filter,airport,datetime_timestamp,standardized_category,standardized_category_v1,main_category,sub_category,size
Limited Time Offers,826575,Crispy Chicken Strips 4pk,"four premium all-white meat crispy chicken strips, marinated with bold mexican spices, and tossed in a crunchy tortilla chip coating. served with spicy ranch sauce.",Full Menu,9.26,2025-10-31,http://www.tacobell.com,http://www.tacobell.com,https://www.tacobell.com/food/specialties/power-menu-bowl,https://www.yelp.com/biz/taco-bell-college-park,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
"Snacks, Sides & Desserts",1201756,Doritos(r) Cool Ranch(r) (260 Cals),"the iconic intense tanginess of doritos(r) cool ranch(r) flavored tortilla chips. doritos(r) flavors ignite adventure and inspire action. are you ready? if so, crunch on.",Full Menu,2.5,2025-10-31,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,http://www.subway.com/en-us/menunutrition,https://www.yelp.com/biz/subway-alexandria-80,false,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Breakfast,1554546,Egg & Cheese Sandwich,null,Full Menu,6.6,2025-10-31,http://bakeryexpressmsdesserts.com/,http://bakeryexpressmsdesserts.com/,null,https://www.yelp.com/biz/bakery-express-halethorpe,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Sides,1582412,Extra Tzatziki,null,Menu,1.5,2025-10-31,https://www.biggreekcafe.com,https://www.biggreekcafe.com,https://www.biggreekcafe.com/menu/,https://www.ubereats.com/store/the-big-greek-cafe-columbia/OJqNf84XVKSGDR2K-kYaqA,false,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Gourmet Plates,1081899,Filet Mignon Gf - 4 Oz,"with truffle mashed potatoes roasted cherry tomatoes, red pepper coulis, pepper sauce",Dinner,28.0,2025-10-31,https://rosemarydc.com,https://rosemarydc.com,http://rosemarydc.com,https://www.opentable.com/r/rosemary-bistro-cafe-washington-district-of-columbia,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Slow Roasted Beef,991494,Half Pound Beef 'n Cheddar,"a half pound of thinly sliced roast beef, with warm cheddar sauce and zesty red ranch sauce on a toasted onion roll. visit arbys.com for nutritional and allergen information.",Full Menu,10.79,2025-10-31,http://www.arbys.com,http://www.arbys.com,https://arbys.com/our-menu/featured,https://www.yelp.com/biz/arbys-dulles,false,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Scotch,2067409,J.w. Special Edition 18y,null,Dessert,30.0,2025-10-31,http://www.centralmichelrichard.com,http://www.centralmichelrichard.com,https://www.centralmichelrichard.com/menus,https://www.opentable.com/r/central-michel-richard-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Vegetarian,2170127,Kitchen Sink Cookie,"810 cal. a salty, chocolaty, caramel confection big enough to share. a large cookie with semi-sweet chocolate, milk chocolate, caramel pieces, pretzels and then topped with flake salt. allergens: contains wheat, soy, milk, egg","{""type"":""breakfast"",""updatedat"":""2024-08-14t08:54:z"",""storeid"":""600781""}",5.79,2025-10-31,null,null,https://www.panerabread.com/en-us/menu-categories/freshly-baked-breads.html,https://www.yelp.com/biz/panera-bread-fairfax-2,false,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Bakery,2170127,Kitchen Sink Cookie,"810 cal. a salty, chocolaty, caramel confection big enough to share. a large cookie with semi-sweet chocolate, milk chocolate, caramel pieces, pretzels and then topped with flake salt. allergens: contains wheat, soy, milk, egg","{""type"":""breakfast"",""updatedat"":""2024-08-14t08:54:z"",""storeid"":""600781""}",5.79,2025-10-31,null,null,https://www.panerabread.com/en-us/menu-categories/freshly-baked-breads.html,https://www.yelp.com/biz/panera-bread-fairfax-2,false,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Cocktails,1779147,Lavender French 75,"gin, lavender infused syrup, fresh lemon juice, champagne",Drinks Menu,15.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Side Orders,692040,Macaroni Cheese Bites,15 pieces.,Full Menu,6.99,2025-10-31,http://glenburniewingsandmore.com,http://glenburniewingsandmore.com,https://eat.9fold.me/index.html#/507,https://www.yelp.com/biz/glen-burnie-wings-glen-burnie,false,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
A La Mexicana,857296,Nachos - Bean,"corn chips, cheese served w/ sour cream & guacamole. onion & jalapeno upon request",Menu,10.95,2025-10-31,http://www.launionrestaurant.com,http://www.launionrestaurant.com,https://www.fastordernow.com/order/menu/launion?y_source=1_mjqzmty2mzatodywlwxvy2f0aw9ulm1lbnvfdxjs,https://www.opentable.com/r/la-union-arlington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Turkish,509292,"Narince Selection, 2008, Tokat - 6oz","dry, intensely flavored white wine with flavors of citrus fruit, quince, honeysuckle and acacia",Wine List,9.5,2025-10-31,http://ezmedc.com/,http://ezmedc.com/,https://masked.com/,https://www.opentable.com/r/ezme-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Aperetif / Digestif / Liquers,1704403,Pernod Absinthe,france,Roof Top Lunch Menu,25.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Rum / Rhum,1704403,"Ron Zacapa, 23 Yr, Old Centenario",guatemala,Roof Top Lunch Menu,25.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Entree Salads,1779147,"Salade ""cacao"" Au Saumon","grilled salmon, mesclun salad, sweet cherry tomato, goat cheese, walnut herb dressing",Takeout / Delivery,21.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Les Salades Et Sandwiches,1779147,"Salade ""cacao"" Au Saumon","grilled salmon, mesclun salad, sweet cherry tomato, goat cheese, walnut herb dressing",Lunch Menu,21.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Tandoori Sizzler (all Tandoori Sizzlers Are Dry),793060,Salmon Tikka,fillet of salmon delicately marinated in fresh herbs and cooked in tandoor,Main Menu,23.0,2025-10-31,http://himalayanheritagedc.com,http://himalayanheritagedc.com,http://dc.himalayanheritagedc.com/menu.html,https://www.opentable.com/himalayan-heritage-restaurant-and-bar,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Salads,1525694,Shrimp Tempura Salad,"shrimp tempura, heart of romaine, carrots, cucumbers, tomatoes, and onions, with our creamy honey mustard dressing. thai spicy lime juice salads.",Menu,9.0,2025-10-31,null,null,null,https://www.ubereats.com/store/duangrats-thai-restaurant/7Ahr3pU0U1KqMLX9ZFusZQ,false,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Soups,1046848,Soup Du Jour,seasonal soup of the day,Main Menu,7.0,2025-10-31,https://www.wickedsistershampden.com,https://www.wickedsistershampden.com,https://masked.com/,https://www.opentable.com/r/wicked-sisters-hampden,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Soups,1046848,Soup Du Jour,seasonal soup of the day,Lunch,7.0,2025-10-31,https://www.wickedsistershampden.com,https://www.wickedsistershampden.com,https://masked.com/,https://www.opentable.com/r/wicked-sisters-hampden,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Shareables,2266885,Spicy Wontons,sichuan style wontons served with spicy garlic vinegar sauce,Takeout,8.0,2025-10-31,http://ashburn.hotpotlegend.us,http://ashburn.hotpotlegend.us,null,https://www.toasttab.com/local/order/hotpotlegendashburn/r-e0efb121-bec4-41a2-9165-70f82f6cd40e,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Tacos,1705451,Steak Tacos,"three soft flour tortillas stuffed with grilled steak, topped with lettuce, pico de gallo, and shredded cheese",Menu,20.0,2025-10-31,null,null,http://www.instagram.com/loscaballerosdc/,https://www.opentable.com/r/los-caballeros-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Breakfast,1201756,"Steak, Egg & Cheese","juicy steak, egg & melty american cheese.",Full Menu,7.11,2025-10-31,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,http://www.subway.com/en-us/menunutrition,https://www.yelp.com/biz/subway-alexandria-80,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Pizza,1788319,Super Hawaiian Pizza,"get a taste of the tropics. this super delicious pizza is loaded with sweet, juicy pineapple tidbits, julienne-cut canadian bacon, hickory-smoked bacon, a three-cheese blend, and real cheese made from mozzarella on our signature sauce and original fresh dough.",Menu,15.89,2025-10-31,https://locations.papajohns.com/united-states/va/22304/alexandria/4529-duke-street,https://locations.papajohns.com/united-states/va/22304/alexandria/4529-duke-street,https://www.papajohns.com/order/menu,https://www.ubereats.com/store/papa-johns-pizza-4529-duke-st/qM7zg74ST-64nWCtryPLsw,false,DCA,2025-11-03T07:02:20.896Z,null,Pizzas,null,null,null
Main,2172626,Tap Room Trio,"bottle of champagne & carafes of orange, peach & pomegranate",Brunch,39.0,2025-10-31,http://www.unionstreetpublichouse.com/,http://www.unionstreetpublichouse.com/,https://www.unionstreetpublichouse.com/menus,https://www.opentable.com/r/union-street-public-house,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Persimmon Desserts,858823,Trio Of Profiteroles,"cream puffs with vanilla ice cream, caramel & chocolate sauces",Desserts,10.0,2025-10-31,http://www.persimmonrestaurant.com/,http://www.persimmonrestaurant.com/,null,https://www.opentable.com/persimmon,true,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Chips Sides,764367,Zapp's Hotter 'n Hot Jalapeo Chips,null,Full Menu,2.79,2025-10-31,https://www.potbelly.com/,https://www.potbelly.com/,https://potbelly.com/locations/maryland/silver-spring,https://www.yelp.com/biz/potbelly-sandwich-shop-silver-spring,false,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Fried Chicken,2175878,3 Pc. Chicken Big Box,"order online and enjoy 3 pieces of our world famous fried chicken in the kfc recipe of your choice! choose between our variety box meal (2 breasts and 1 wing) or our all-dark meat drum & thigh box meal (2 thighs and 1 drum). this box combo includes your choice of 2 sides, a buttery biscuit and medium drink. (700-2340 cal.)",Full Menu,17.68,2025-10-31,https://www.kfc.com,https://www.kfc.com,https://www.kfc.com/menu/promotions,https://www.yelp.com/biz/kfc-oxon-hill-3,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Salads,2140291,Arugula And Vegetables,"golden and red beets, with goat cheese and pecans, balsamic and extra virgin olive oil",Lunch,11.0,2025-10-31,https://www.lighthousebistro.org,https://www.lighthousebistro.org,https://masked.com/,https://www.opentable.com/r/the-light-house-bistro-annapolis,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Salads And Such,2140291,Arugula And Vegetables,"golden and red beets, with goat cheese and pecans, balsamic and extra virgin olive oil",Brunch,11.0,2025-10-31,https://www.lighthousebistro.org,https://www.lighthousebistro.org,https://masked.com/,https://www.opentable.com/r/the-light-house-bistro-annapolis,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Appetizers,1754299,Boneless Wings 1 Pound,"served with crisp, cool celery sticks and your choice of blue cheese or ranch dipping sauce.",Full Menu,16.99,2025-10-31,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://ledopizza.com/store/md-hunt-valley/,https://www.yelp.com/biz/ledo-pizza-cockeysville-4,false,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Wings & Tenders,1754299,Boneless Wings 1 Pound,"served with crisp, cool celery sticks and your choice of blue cheese or ranch dipping sauce.",Full Menu,16.99,2025-10-31,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://ledopizza.com/store/md-hunt-valley/,https://www.yelp.com/biz/ledo-pizza-cockeysville-4,false,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Featured Items,1728393,Caprese Sandwich Bundle,"our scratch-made caprese sandwich, choice of side, cookie, and ice-cold beverage all for one great price!",Menu,15.79,2025-10-31,null,null,null,https://www.ubereats.com/store/carrabbas-sandwich-bistro-1951-carl-d-silver-pkwy/g8GD5MC0UuWspY0vf0OYGw,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Bistro Bundles - Includes Drink And Dessert!,1728393,Caprese Sandwich Bundle,"our scratch-made caprese sandwich, choice of side, cookie, and ice-cold beverage all for one great price!",Menu,15.79,2025-10-31,null,null,null,https://www.ubereats.com/store/carrabbas-sandwich-bistro-1951-carl-d-silver-pkwy/g8GD5MC0UuWspY0vf0OYGw,false,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Tequila | Mezcal,1704403,"Casa Dragones Blanco, Mx",null,Rye Bar Menu,90.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Burgers & Sandwiches,1759150,Cheesburger Tossed Salad With Ra,"angus burger, with your choice of cheese. served with choice of side.",Full Menu,4.0,2025-10-31,http://theopi.com,http://theopi.com,null,https://www.yelp.com/biz/the-olde-philadelphia-inn-rosedale,false,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Our Sweets,1704403,Chef's Selection Of Petit Fours,null,Desserts - Dinner,8.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Desserts,1144551,Chocolate Pizza,"dessert pastry topped with raspberry preserves, milk chocolate white chocolate, kiwi, strawberries and bananas",Dessert Menu,9.0,2025-10-31,http://www.ricciutis.com/,http://www.ricciutis.com/,https://masked.com/,https://www.opentable.com/r/ricciutis-restaurant,true,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Beverages,324535,Coca-cola,fountain beverage. a product of the coca-cola company.,Full Menu,2.59,2025-10-31,https://www.chick-fil-a.com/locations/va/garrisonville,https://www.chick-fil-a.com/locations/va/garrisonville,https://www.chick-fil-a.com/menu,https://www.yelp.com/biz/chick-fil-a-stafford,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Drinks & Coffee,1167520,Coca-cola,enjoy a variety of soft drinks that pair perfectly with your meal!,Main Menu,3.49,2025-10-31,https://burgerking.com/store-locator/store/restaurant_4989,https://burgerking.com/store-locator/store/restaurant_4989,http://www.bk.com/menu/kids_meals,https://www.ubereats.com/store/burger-king-7988-crain-highway/Ha-xUlY1Tx6od1sIRUfx3w,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Soft Drinks,762561,Coca-cola,null,Full Menu,3.99,2025-10-31,https://locations.checkersandrallys.com/md/glen-burnie/1417-n.-crain-hwy.,https://locations.checkersandrallys.com/md/glen-burnie/1417-n.-crain-hwy.,https://www.checkers.com/food/,https://www.yelp.com/biz/checkers-glen-burnie-2,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Limited Time Only,1167520,Crispy Onion Whopper(r),"the crispy onion whopper(r) features a 1/4 lb* of flame-grilled beef topped with crispy onion rings, crunchy onion crisps, bacon, melty american cheese, bbq sauce, pickles, lettuce, tomatoes and mayo all on a toasted sesame seed bun. *weight based on pre-cooked patty.",Main Menu,10.1,2025-10-31,https://burgerking.com/store-locator/store/restaurant_4989,https://burgerking.com/store-locator/store/restaurant_4989,http://www.bk.com/menu/kids_meals,https://www.ubereats.com/store/burger-king-7988-crain-highway/Ha-xUlY1Tx6od1sIRUfx3w,false,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Flame Grilled Burgers,1167520,Crispy Onion Whopper(r),"the crispy onion whopper(r) features a 1/4 lb* of flame-grilled beef topped with crispy onion rings, crunchy onion crisps, bacon, melty american cheese, bbq sauce, pickles, lettuce, tomatoes and mayo all on a toasted sesame seed bun. *weight based on pre-cooked patty.",Main Menu,10.1,2025-10-31,https://burgerking.com/store-locator/store/restaurant_4989,https://burgerking.com/store-locator/store/restaurant_4989,http://www.bk.com/menu/kids_meals,https://www.ubereats.com/store/burger-king-7988-crain-highway/Ha-xUlY1Tx6od1sIRUfx3w,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Draft Beers,509385,Devils Backbone Trail Angel Weiss (va),null,Beverage Menu,7.0,2025-10-31,http://www.lilyandthecactus.com/,http://www.lilyandthecactus.com/,https://masked.com/,https://www.opentable.com/r/lily-and-the-cactus-washington,true,DCA,2025-11-03T07:02:20.896Z,null,"Beer, Seltzer & Cider",null,null,null
